HR.csv,EDA.csv,TEMP.csv,BVP.csv,Participant
108.99999999999999,0.34124003795808566,33.157727922176115,12.796971703770492,35
108.99270990952837,0.6572999396538276,33.86007407924659,-2.8452410350988133,35
89.99592795476772,0.5091934032600527,33.6677827227121,1.4879576792293552,35
85.49565323790738,0.563866935896402,33.81595988921245,-0.9495209969564347,35
82.59951287363383,0.5354072438333113,33.71953873645046,0.6249199053061323,35
80.66499861167063,0.5515446082538675,33.779962531785095,0.15940417647346491,35
79.29132775836534,0.5169961981284733,33.723171121232916,2.4443773761226164,35
78.61528677224345,0.5430429141866427,33.784403441930046,3.509413767990762,35
77.44045938786111,0.518677261414536,33.75327509088041,6.439155620597637,35
76.5949488592082,0.5230351980488056,33.76448926190944,8.16769562392748,35
75.73084619354206,0.5419301662898928,33.707048958295886,12.016767009663743,35
75.16541732247006,0.5424969605365537,33.753195197990344,14.579658012857749,35
74.62125224645942,0.5083074835365897,33.66575284817992,22.96338797459797,35
74.20565373645938,0.5591316675157553,33.625618305913,31.746969185008872,35
73.80113897272463,0.5815509475510843,33.54579478413318,48.15475045649301,35
73.30498843399354,0.5795695464813218,33.576571430082055,69.92832216195369,35
72.88103094758164,0.5082475865197967,33.54391277554259,93.60426165257937,35
72.49617777801976,0.5468840580328378,33.57713781619994,130.81069379989628,35
72.68487095591479,0.5295802572433791,33.50225919769863,156.68997587870572,35
72.84705123902353,0.5414257726703483,33.43752530852405,209.04652869538538,35
73.00462991129766,0.5313746160155942,33.35489907299059,205.9637964499273,35
73.13677130234542,0.53516743049106,33.37221813905262,22.500510981354825,35
73.13324741642066,0.5330131735867123,33.38056142067165,-208.52443382962912,35
73.03551504848664,0.5415446419792829,33.36682984481824,-410.76882732830506,35
72.88251482419616,0.5396396549911358,33.38318539485779,-538.404384133706,35
72.7253020385071,0.5530465013115174,33.3804671797057,-512.56721289312,35
72.59283535415966,0.5482132368676819,33.37618661173832,-324.5712087418315,35
72.49555116687071,0.5703544961832043,33.397962129103,-100.0658292276535,35
72.38288621820132,0.5805102063486014,33.38178969923592,73.44243570896394,35
72.32600358489975,0.6059285540047299,33.418875946961585,160.20098933336968,35
72.26309398516295,0.6261166947856622,33.460664150698655,183.708036071488,35
72.24657933410644,0.6346686109035,33.53879562248554,171.0619782089713,35
72.27389908224302,0.6367411805088881,33.51910737856152,143.32337245103707,35
72.31673004753499,0.6266121892088956,33.49022043653908,114.0597512484447,35
72.292811344091,0.614342946257083,33.492102577846374,87.07548986331824,35
72.21595044014411,0.612655209334032,33.455561515821444,65.2202065429461,35
72.19342014626861,0.6201888636220741,33.41940415108397,48.92443462099223,35
72.17625647465084,0.619976311978706,33.46040662672237,38.50862697435637,35
72.15318348700447,0.6140205867588326,33.47997581388218,33.578573072366986,35
72.09538976634019,0.6006760778320726,33.49661810663848,34.01373633236263,35
71.93112320668693,0.6060959792958085,33.47194002440369,36.370085662798125,35
71.80674847970587,0.6205942619000063,33.48428947039155,32.12382038284822,35
71.93525549284814,0.6281363259208061,33.49530432210102,15.509219900010661,35
72.01711318373636,0.6424964129664572,33.49760006669528,-5.485477685870966,35
72.09475604723102,0.6351679923286949,33.4846248607838,-16.85213083338138,35
72.26024508657362,0.6320238067883376,33.496212964337246,-15.160129215171299,35
72.71038015128343,0.6228855103661659,33.47154955869408,-7.331334633190012,35
73.17215179588301,0.6184311658530267,33.49079872772844,0.45528560499888215,35
73.66084638151878,0.6092857854136123,33.495575829648025,0.9286940555847449,35
74.12173467656253,0.6058127742798377,33.476585531314356,-9.38979750209324,35
74.51989221055959,0.6003659086920007,33.47922078738326,-16.74567963459319,35
74.94182485060159,0.5993820675606855,33.49481631720315,3.8084185243921773,35
75.32998028613534,0.5977390717978882,33.49157772824502,56.98364148333951,35
75.66852086975686,0.510681809154152,33.50035385935016,118.92269622956881,35
75.62203942876891,0.4971049497390194,33.481860317031064,171.32259239104215,35
75.60653726068128,0.5419084714080808,33.504246382281586,209.16735029514464,35
75.5110740933563,0.5408833588172882,33.491245084605545,233.0562728860726,35
75.42593382714426,0.5599014612494315,33.52801273037869,232.61976997382388,35
75.34150108803239,0.5855777374531379,33.50489141087789,189.84912875171557,35
75.21241834849893,0.5931225147839034,33.523109004596165,116.38582610029924,35
74.56700503148801,0.5819129706690617,33.508807545161766,39.0632965936223,35
73.94630173430684,0.5689835391965828,33.51856896997492,-19.737008851312595,35
74.2890086092548,0.5527431941994534,33.53069302953047,-50.487738119627394,35
74.31515115674281,0.5484707535519759,33.533071149453406,-64.02938617278873,35
74.38608221874865,0.5479953741343176,33.50705162919517,-71.747044168447,35
74.44697512804255,0.5509396105874605,33.53005604450425,-73.60759988881678,35
74.52503665437852,0.5396206491972619,33.555521298108616,-66.25615355969273,35
74.54696911117796,0.5408807042447417,33.53607893341414,-48.35087760440697,35
74.65603293758231,0.5317174796661376,33.52694976328889,-15.377975279699124,35
74.71757910096724,0.551392542997235,33.54549835386306,11.408430937818192,35
74.87752327871337,0.5618693765888838,33.53675381907677,13.49373392241834,35
74.96686642248618,0.5699648064051975,33.54105590081633,-10.72849660040666,35
75.087744295738,0.5795081641181703,33.55231729830491,-48.1752009421114,35
75.17500821453834,0.6007585208409811,33.54928065426,-88.78136040882318,35
75.08268268798827,0.6023630451238087,33.549292261025144,-100.39283104587045,35
75.07635748704936,0.592717659331107,33.562975774096415,-53.217577050319356,35
75.10529000838648,0.5812118111938189,33.56087978246534,26.526743312484857,35
75.16616712974856,0.5795083622881899,33.533036589568766,89.92075302723363,35
75.0705692974798,0.5752322146164678,33.542922301356775,99.82105809048775,35
74.94353479099927,0.5789824653228722,33.540811483507866,75.04092949197218,35
74.77896325832765,0.5814655071585739,33.52335242853818,16.247667378145927,35
74.56148602367824,0.5781880479142634,33.55970031863497,-89.42108050105365,35
74.3694777735815,0.5731838002263188,33.55848976697047,-190.4979033825835,35
74.19227290880693,0.574708212697682,33.54813073152515,-344.6120909958073,35
74.07276160247075,0.575751415668065,33.55052805014398,-358.3304805960963,35
74.11819709828544,0.5798611086099967,33.55020386296885,-226.47372593170655,35
74.13265735215735,0.5779899626655602,33.549146715752336,-258.71647764793255,35
74.1170063706294,0.5769757935244972,33.55184640785443,-307.16476849772494,35
74.13323167222235,0.5690421603497354,33.53623455807612,-217.53900419122778,35
74.12721937800214,0.5650895667875108,33.52918583940799,-56.642806943604455,35
74.17424377416509,0.5547535219973406,33.529872765875965,67.30174933063915,35
74.16592872604315,0.5562513296760555,33.530444526694055,-53.02012297674082,35
74.15320916232693,0.5630681760449334,33.53968132495284,-264.3800801187365,35
74.14681890442345,0.5714320955527558,33.56845149750608,-195.63877132156412,35
74.18494981023522,0.5670639184698658,33.55355408622618,-44.516962905686036,35
74.24830608972965,0.560602257381249,33.5763993130475,87.71007231306525,35
74.27258949958131,0.5536351432678022,33.5804301696025,235.9956803190962,35
74.22592300559465,0.550393710325295,33.567173230690976,356.31697048128416,35
74.22293600665611,0.5449403192594435,33.5596649674395,399.98209848730477,35
74.19692218932997,0.5436525496914174,33.54581494016894,293.3906061922872,35
74.27605230612329,0.5495359586196328,33.56393381656296,82.45544521513581,35
74.27385232705345,0.5557688307032197,33.583930393966746,-104.7496905262012,35
74.14993611398215,0.5558356786911958,33.57965654125141,-369.56303626487977,35
74.06519609536977,0.5543273279876145,33.56594072564277,-557.2041194839347,35
74.03189683418704,0.5469319245891485,33.5733253636586,-447.8896431554838,35
73.88910038641541,0.5448613585001216,33.56645121020494,-305.01667625515176,35
73.54130198974282,0.5388970910703151,33.58504476414356,-198.6755584041567,35
73.15508632111433,0.5377548142154072,33.59047103142089,-70.83308725407464,35
72.71822393074281,0.53745094824432,33.57876827139378,54.025251221132365,35
72.26459043592605,0.5371175917896673,33.56495272922321,182.19004025652853,35
71.85866262957782,0.5317008262178521,33.587339670198816,318.2813183566081,35
71.38296316325885,0.5296973480964074,33.57507910531604,398.10143343916036,35
70.93729141724876,0.5239566151190505,33.58305437180995,421.1207705008082,35
70.50906933676062,0.5221120190208308,33.57917992471188,349.15677531481305,35
70.45247911545609,0.5214657796753409,33.566820701445984,166.7053475879618,35
70.34328316099212,0.5215608817724043,33.572107077565796,-41.988644389802076,35
70.3550930069643,0.5204400055975122,33.56827535746051,55.70885424885397,35
70.32447540035544,0.5206966309175942,33.571693044552795,210.62948312238368,35
70.35692626226918,0.5193964643239894,33.56779079570257,129.11769387852036,35
70.41683577960066,0.5204421105923555,33.58428441390956,-62.230055428587285,35
70.43478323591351,0.516349900230162,33.57989613037945,-304.7936529574108,35
70.4672339265598,0.5153217480031573,33.552800716847194,-336.0415173287832,35
70.47281314816881,0.511204106796492,33.563925154964316,-328.3036671598229,35
70.42452735911782,0.5125128016308605,33.55848064616658,-363.07720435283437,35
70.37099478778767,0.5166217620125595,33.55863228724974,-298.70258143948365,35
70.26202995031888,0.5202299949971958,33.5767710105702,-218.65382440212966,35
70.14966664429605,0.5183122389649985,33.55071967947523,-161.38947314916877,35
70.04319287442316,0.5163175838955943,33.578444265675905,-88.36570374780825,35
69.9818141806753,0.5184838543877248,33.579298500819725,-0.8905923616717683,35
69.92375081812442,0.5180444013843908,33.56702689448404,66.72744771384755,35
69.81872190308648,0.5167548499696807,33.57183276814588,164.74197806581412,35
69.71390530586702,0.5141616664862061,33.56848407877913,233.4854833155031,35
69.6179522373347,0.5103853858803877,33.57183453664796,223.79649907767478,35
69.51728683160087,0.5148479987500248,33.55630295889759,159.63977274440148,35
69.63806600339235,0.5195555298510324,33.5483585030048,101.44254119954321,35
69.67696777283798,0.5203970237138411,33.55114530856973,56.6480145613327,35
69.72555396335333,0.5155615272611547,33.548899003677285,18.122931433034992,35
69.74744066961107,0.5210897826818225,33.55125300133224,11.78611813628819,35
69.80574932709787,0.5166003272621339,33.548370837556796,0.5555843057116338,35
69.82740663543714,0.5105382984864998,33.55255277315719,-25.81459741254784,35
69.90811753913059,0.5107211332153725,33.53458435158831,-16.92590323610156,35
70.02136763150669,0.5058623042652781,33.54247194982352,26.15353611340189,35
70.1588254305868,0.5005696647470024,33.551952701778006,62.85362964075044,35
70.28230246184226,0.4977611696618464,33.54910767128659,70.75854026199748,35
70.42740881021831,0.4954409299231909,33.55033238453217,89.47473542846276,35
70.44682063803572,0.4968809809391359,33.550137930639224,110.00722375948008,35
70.5286457441514,0.49050870226203247,33.54928265815505,220.91895894511495,35
70.63051646553768,0.49713534598922277,33.55179310562641,436.0432369870911,35
70.75937760879154,0.4962060934387934,33.535111016615865,493.00651350989074,35
70.87097702901933,0.4968668699563347,33.54218043443988,402.178769547031,35
71.01005810672287,0.49336658111712367,33.551941629935094,321.4243660075349,35
71.15316374175275,0.49051855360782404,33.549976767964566,233.5564471924016,35
71.34156575988777,0.4878567334689045,33.536523669090656,140.7082812324812,35
71.48212464089546,0.49585413890842306,33.54123774601127,53.638300506270824,35
71.662696206168,0.5032481394763035,33.54113169842172,-40.21336814833151,35
71.85520405173219,0.5067437372429149,33.52417280835361,-119.33972946347461,35
72.1170699753833,0.5163153149527697,33.53587136891975,-199.63165776258347,35
72.40947305582405,0.5197377875716426,33.500090925910406,-225.4430006168101,35
72.7503507267014,0.511339690677304,33.49401285900124,-214.2839082555603,35
73.09042479897474,0.5052996727224992,33.521786160823005,-228.10786612695853,35
73.41948623513056,0.514870835488958,33.51357671686904,-221.94626287419933,35
73.72790277658486,0.522976710668019,33.493931478409,-208.3215982625268,35
73.93157598450078,0.5273273929046645,33.49954999944161,-184.2852147961115,35
74.08301916358467,0.5269216837308437,33.48129904592091,-172.49312219605667,35
74.24143050563079,0.5219040110022335,33.52447184104279,-142.06544097452363,35
74.38146755007344,0.5251459677321222,33.50654763905564,-97.2046314186079,35
74.4782151825277,0.5208988968025184,33.52113706369989,-41.658356684069304,35
74.57012986895323,0.5184089840835747,33.51210192645098,-50.13415230433397,35
74.63683091681844,0.5172468498182118,33.49006127973149,-41.97398369095631,35
74.73235645999037,0.5193426512398298,33.496698633520964,45.065498866103184,35
74.8590080031915,0.520070795643353,33.49573636114292,136.804111279327,35
74.95049846197006,0.5204485197735359,33.49108415269544,231.1194228708764,35
75.03790134244363,0.5197880749684057,33.526849255099314,112.97506881587269,35
75.13155228315263,0.5190361890843397,33.50071161977162,-65.47684555328286,35
75.2384870233772,0.5180137268341553,33.49672497133583,-31.40735109225841,35
75.33122722161929,0.5149029324868201,33.491299286034746,5.076351992608579,35
75.42785921086862,0.513472784393139,33.518201888796156,10.116417533035209,35
75.49997637381767,0.5158951247394417,33.51271291704267,52.78857524173618,35
75.57772780513749,0.540873838373455,33.496411582903384,68.18520271428424,35
75.67200806660857,0.511399687954142,33.49525318167138,16.83807701738669,35
75.77826301943207,0.488971411654634,33.48826660258444,16.338300023811627,35
75.87235616406201,0.481973620769536,33.490165732447174,104.64721539540703,35
76.01125866105635,0.45181131214940795,33.49738190153897,126.567474319913,35
76.1765020716723,0.4449442717798238,33.49283040938671,227.1340991418527,35
76.39561068593696,0.43622111315412226,33.497596426097466,359.1335810680592,35
76.64037895982398,0.4370079345125579,33.4797687272355,230.20169078073437,35
76.8953061917948,0.4332929979417525,33.4805950322892,49.12253083243648,35
77.08642402034607,0.434456326697833,33.493061945598456,-37.32512129445366,35
77.28370921576297,0.4288743313168034,33.4892655482767,-85.81746002848362,35
77.43200169093737,0.4310597379854375,33.47638809316996,-158.14198879613193,35
77.47312340158561,0.42675503456566216,33.48785041014555,-210.34185825442444,35
77.46723918171419,0.4251495854549911,33.49807811725406,-222.7261598196465,35
77.4722598130489,0.42053574558276685,33.485742992223635,-223.38308573217623,35
77.44609840608997,0.4224392640616182,33.49292315879813,-259.1058416749369,35
77.43082136788153,0.4155781658750771,33.49403798064025,-418.97189364120123,35
77.37483740023578,0.41987284302962735,33.5032413415895,-626.4181665915589,35
77.35006292171344,0.4164590217488613,33.49768785903632,-536.4952484339058,35
77.23986747085138,0.42618344114637047,33.50090064048129,-347.689588638289,35
77.14922713397085,0.42334110005292647,33.53050662090566,-223.63484683770307,35
77.09528458427,0.4078452919752547,33.55989996695715,-103.2145685359669,35
77.08163369606106,0.4613499469470265,33.509636556482775,42.54855812256924,35
77.04596141047271,0.4676002359907471,33.50122505559958,234.52385385085935,35
77.05314545516066,0.469759066773287,33.496142377741435,378.354558974818,35
77.04790872485248,0.4633412545485963,33.53616683525593,356.28746291912273,35
77.07234619051884,0.4456586988221796,33.552774220091884,317.60286920504166,35
77.01391470577957,0.4608299347357723,33.548945028205225,445.3816208380322,35
77.00216033484178,0.4434385093573422,33.53880359274076,648.8876833323242,35
76.94297569373848,0.46882274642508337,33.505755549603215,594.3182229251993,35
76.90022765848208,0.47605768225642825,33.51924610205467,354.050637251648,35
76.82211511670643,0.4772234111742084,33.53361202778005,10.853523586519485,35
76.72314342554174,0.47913309648232405,33.52751520833467,-410.91889293020347,35
76.45937459294707,0.48581726344067344,33.53205129210811,-623.7712795147994,35
76.21972656117835,0.4865778129030526,33.52819570711404,-576.1543694605134,35
75.96058781791963,0.4874011634236601,33.53155651651606,-442.0706668483795,35
75.7177358838992,0.48848166013241107,33.5290204591274,-280.80393845149933,35
75.39477180122569,0.4887094107053431,33.512181383365125,-118.21928422346484,35
75.05222117541418,0.48634075800084026,33.492907297199444,99.46693919133169,35
74.67205713352391,0.4886237306813877,33.526861565423395,239.55286116998022,35
74.27815271678459,0.4864662234746259,33.5063133896024,196.53596621492764,35
73.85063416123239,0.48203256320871296,33.533301952121136,48.516386859947275,35
73.48176223790337,0.4801544080318802,33.54304113221179,-133.8473637276004,35
73.14795332102544,0.47685634798496584,33.50291165316873,-218.09834149940738,35
72.9211845628077,0.47216901487060636,33.52159980833597,-192.2921703735859,35
72.71318088766886,0.46967409374861263,33.53162964527096,-129.95360849181404,35
72.5217821206268,0.4651681268982745,33.529432933113064,-84.10361251917399,35
72.35873178997991,0.46394025835003816,33.53005445113451,-48.31296129215826,35
72.2664358615183,0.4624357633678839,33.53042186573081,-62.30003770342999,35
72.1173383314087,0.4579672488730214,33.528877894168396,-97.62127549386567,35
72.0285829456572,0.45717064652114564,33.532580553936036,-95.97242097794745,35
71.90726641714787,0.45840262949925986,33.50630798235657,-9.389083918928614,35
71.79769245284407,0.45628305739216524,33.533125794070585,116.9290495000436,35
71.71198040309613,0.4576872176126041,33.5425273761133,207.9492378648684,35
71.670563814388,0.4568870982807449,33.52324085710751,242.18123653548025,35
71.59053947474537,0.46258753960613286,33.536027084167195,267.6920911539146,35
