R
1.031487384604584e-08
1.2911837957049126e-08
1.4140378356165434e-08
1.4608683359788977e-08
1.4541782644985614e-08
1.3696400885197659e-08
1.237663223862222e-08
1.1306220801768406e-08
1.1056863592046778e-08
1.1671133791604933e-08
1.2492188018737119e-08
1.2565170616704425e-08
1.1275811385948693e-08
8.891713185683382e-09
6.337322256827691e-09
5.333811534777241e-09
7.432061226337274e-09
1.3051721269819795e-08
2.1195362826338296e-08
2.9752572438004864e-08
3.640615261935754e-08
3.9574813747771385e-08
3.8887560950245926e-08
3.497691007583114e-08
2.929034931754526e-08
2.341525018117717e-08
1.8391614687760978e-08
1.444447251436254e-08
1.0923062162440052e-08
6.73264466248393e-09
8.088904608043023e-10
7.529371356960349e-09
3.0099239778349564e-08
4.830839797119228e-08
6.162772210022553e-08
7.081136567777813e-08
7.750143715811447e-08
8.307244213628545e-08
8.81021595128656e-08
9.242029655926449e-08
9.513281645038267e-08
9.449421871816875e-08
8.824812470880018e-08
7.451523252461888e-08
5.299752989059165e-08
2.637104539885304e-08
1.0582476705259292e-08
3.516544845391335e-08
5.729742128749873e-08
7.55430707793251e-08
8.97077766681463e-08
9.94387897304537e-08
1.0375084489368866e-07
1.0142756552506278e-07
9.162356986478808e-08
7.504435635988184e-08
5.442677243411805e-08
3.0543217249317336e-08
8.088904608043023e-09
1.2905756073885183e-08
3.075000127689137e-08
4.178861921944632e-08
4.6641961984272136e-08
4.6550733736813005e-08
4.2135286559791024e-08
3.3778779092534544e-08
2.1219690358994064e-08
5.1087818577113826e-09
1.982085723128738e-08
3.31219357108288e-08
3.1084504850908187e-08
1.4085641407689955e-08
1.6177809216086045e-08
3.1169651215203376e-08
4.3801722546711164e-08
5.562490341741465e-08
6.809884578665995e-08
8.21419140122023e-08
9.796697400477972e-08
1.1494150991534217e-07
1.317518349804782e-07
1.4698087042298926e-07
1.6117598572763017e-07
1.7496969674345092e-07
1.8881814470774712e-07
2.0307407884402744e-07
2.183700150013419e-07
2.3552700740682263e-07
2.5457546547628933e-07
2.7374556120903494e-07
2.8922395386126764e-07
2.9801835691632795e-07
2.9689320853099865e-07
2.8386581479383464e-07
2.5964167415185315e-07
2.2814360124579688e-07
1.9547780677226377e-07
1.6778699272683526e-07
1.4883584478799161e-07
1.2613825682015963e-07
9.307105805780629e-08
4.997483395811242e-08
3.831586393283537e-09
1.2163766327884246e-10
3.031818757225148e-08
5.466396587751179e-08
6.974703612408826e-08
7.386447102607708e-08
6.41942767954091e-08
4.178253733628238e-08
1.0442593392488625e-08
3.7099487300046947e-10
4.914161596465235e-09
3.050064406716974e-08
4.816851465842161e-08
6.160339456756976e-08
7.176622133451704e-08
7.781769508263945e-08
7.919828256085431e-08
7.494096434609483e-08
6.687638727070757e-08
5.872058194786119e-08
5.3745601519756535e-08
5.301577554008348e-08
5.550934763729975e-08
5.957812747397703e-08
6.355567906319517e-08
6.616480694052635e-08
6.462609050004899e-08
5.7078473493596815e-08
4.318745234715301e-08
2.3980865315423788e-08
1.49006137516582e-09
1.496143258329762e-09
1.556353901652789e-08
3.5122875271765756e-08
5.6835198167039135e-08
7.7130442285114e-08
9.256017987203515e-08
1.0154920318834161e-07
1.0482125633054247e-07
1.0424955931313192e-07
1.0097750617093105e-07
9.413538761149617e-08
8.124787718710282e-08
6.015590637455153e-08
3.16926931673024e-08
5.108781857711383e-10
9.572884100044901e-09
1.964448261953305e-08
2.184004244171616e-08
1.9778284049139784e-08
1.867746319646626e-08
2.233267497799547e-08
3.1358189593285586e-08
4.3722658065579915e-08
5.673788803641606e-08
6.846984065966041e-08
7.890027028582114e-08
8.952532017322803e-08
1.0183505169704689e-07
1.1593285687106473e-07
1.3001241639559076e-07
1.408807416095553e-07
1.4529010690341335e-07
1.4110577128662116e-07
1.2794457611985042e-07
1.0710804440018472e-07
8.086471854777446e-08
5.1434485917458524e-08
2.056892886045226e-08
3.132169829430193e-09
1.3860611730624097e-08
2.1852206208044046e-08
2.7538766966329932e-08
3.1425090308088945e-08
3.428965727830569e-08
3.7300189444457034e-08
4.173996415413478e-08
4.86003283630615e-08
5.8148884930450634e-08
6.987475567053105e-08
8.276834797808834e-08
9.597819821017064e-08
1.0899951006417072e-07
1.2177146470844917e-07
1.3423932519453052e-07
1.4608683359788978e-07
1.5654767263987022e-07
1.646548228974051e-07
1.695933120265261e-07
1.7103471833638037e-07
1.6917366208821408e-07
1.6464874101424116e-07
1.5833574629006919e-07
1.511287147407978e-07
1.4375747234609994e-07
1.3665991469377947e-07
1.2975697730270518e-07
1.2250129068812222e-07
1.1406571873973451e-07
1.0369610794521318e-07
9.116742862749241e-08
7.698447708917938e-08
6.222982853345579e-08
4.8174596541585544e-08
3.584053748511093e-08
2.5744611432967004e-08
1.808143864639993e-08
1.2863182891737589e-08
1.0095926052143923e-08
9.60329351586461e-09
1.0819670148653036e-08
1.261382568201596e-08
1.3538271922935165e-08
1.2455696719753467e-08
9.153234161732894e-09
4.61614932143207e-09
6.385977322139228e-10
8.636274092797813e-10
5.966327383827222e-09
1.3161195166770752e-08
2.0824367953337828e-08
2.754484884949387e-08
3.2459010445959104e-08
3.5372232481487384e-08
3.650346274998062e-08
3.620545047494746e-08
3.4782289814585e-08
3.236778219849997e-08
2.8986255159348153e-08
2.4643790580293482e-08
1.945594424145085e-08
1.3678155235705832e-08
7.790892333009859e-09
2.536145279363865e-09
3.959305939726322e-09
1.117850125532562e-08
1.973571086699219e-08
2.81408733995602e-08
3.491609124419172e-08
3.904568991250843e-08
4.020732959682137e-08
3.8723350104819495e-08
3.5208021636060946e-08
3.0026257180382257e-08
2.2934781411225744e-08
1.3130785750951042e-08
2.3111156022980066e-10
4.348546462218617e-09
6.756972195139698e-09
8.210542271321864e-09
9.122824745913183e-09
9.876978258242006e-09
1.126364761962081e-08
1.4462718163854368e-08
2.065407522474745e-08
3.031210568908754e-08
4.260359156341457e-08
5.539379185718485e-08
6.589112219814896e-08
7.16445836712382e-08
7.146212717631993e-08
6.582422148334559e-08
5.660408660680933e-08
4.6313540293419266e-08
3.720287931383396e-08
3.0640527379940415e-08
2.6924496766771777e-08
2.55560730548848e-08
2.5659465068671814e-08
2.6304144684049678e-08
2.6827186636148702e-08
2.6699467089705917e-08
2.5610810003360278e-08
2.3354431349537748e-08
1.982693911445132e-08
1.5186462260363478e-08
9.968206505701139e-09
5.07229055872773e-09
1.7455004680513892e-09
1.2224585159523664e-09
4.245154448431602e-09
1.0734523784357844e-08
1.9632318853205173e-08
2.91808754205943e-08
3.7476564056211355e-08
4.3175288580825123e-08
4.5857399056123605e-08
4.603985555104187e-08
4.489646151622074e-08
4.3826050079366935e-08
4.4184881186039524e-08
4.718933146902693e-08
5.372127398710076e-08
6.407263913213025e-08
7.764132047088513e-08
9.277912766593709e-08
1.0713845381600443e-07
1.183108731881661e-07
1.245326396648789e-07
1.2509217291596158e-07
1.2020233885215209e-07
1.1045308014035289e-07
9.633094743367926e-08
7.801231534388561e-08
5.563706718374254e-08
2.9582279709414485e-08
5.838607837384438e-10
4.938489129121003e-09
2.7490111901018396e-08
5.16047786460489e-08
7.744670020963899e-08
1.0421306801414826e-07
1.303773293854273e-07
1.5393854476253905e-07
1.7274372750544808e-07
1.8488924818384052e-07
1.8931077724402644e-07
1.8603872410182558e-07
1.7608876324561626e-07
1.6093879228423643e-07
1.4215793707398317e-07
1.2124842275635015e-07
9.999832298153636e-08
8.080998159929898e-08
6.654188369669075e-08
5.968760137092799e-08
6.122631781140535e-08
6.999031145064594e-08
8.292647694035084e-08
9.618498223774466e-08
1.0658500244808569e-07
1.1242361028547013e-07
1.1350010360548789e-07
1.1047740767300865e-07
1.0420698613098433e-07
9.541866495908794e-08
8.483010637066471e-08
7.339616602245353e-08
6.227848359876734e-08
5.247448793849263e-08
4.4355173914629903e-08
3.762252925214597e-08
3.1589301153515384e-08
2.575677519929489e-08
2.0246589052763324e-08
1.5752077394610097e-08
1.2996984321344316e-08
1.2218503276359723e-08
1.283885535908182e-08
1.3696400885197659e-08
1.3702482768361601e-08
1.243745107026164e-08
1.043042962616074e-08
8.867385653027614e-09
8.873467536191557e-09
1.0923062162440052e-08
1.461476524295292e-08
1.897547547149942e-08
2.3056419074504584e-08
2.6444027996820345e-08
2.9308594967037085e-08
3.20393605076471e-08
3.4751880398765285e-08
3.7020422818915694e-08
3.804826107362192e-08
3.717246989801425e-08
3.430790292779751e-08
3.0038420946710146e-08
2.5331043377818938e-08
2.1018988214583976e-08
1.744892279734995e-08
1.4541782644985614e-08
1.2078619963589054e-08
1.0053352869996329e-08
8.782239288732424e-09
8.666683508617524e-09
9.803995660274702e-09
1.1847508403359255e-08
1.404306822554236e-08
1.564260349765914e-08
1.616564544975816e-08
1.544798323641299e-08
1.3477453091295743e-08
1.0162826766947286e-08
5.224337637826283e-09
2.785502489085492e-09
3.545737884578257e-09
1.9644482619533054e-09
1.9528926839418153e-08
4.537693028617217e-08
7.379148842810977e-08
1.0243107624711322e-07
1.2781077469024371e-07
1.46482156003546e-07
1.5633480672913225e-07
1.5730790803536297e-07
1.5116520603978146e-07
1.4055231991870244e-07
1.279567398861783e-07
1.1504490192912919e-07
1.0270476098949062e-07
9.134380323924673e-08
8.122354965444705e-08
7.251429296368193e-08
6.524036069960714e-08
5.924362389996021e-08
5.416525145806854e-08
4.957342966929224e-08
4.503026294582748e-08
4.002487310190311e-08
3.4064627601239826e-08
2.6748122155017453e-08
1.7990210398940797e-08
8.131477790190618e-09
4.3120551632349645e-09
1.2765872761114513e-08
1.9778284049139784e-08
2.4589053631818002e-08
2.648660117896794e-08
2.495396662165453e-08
1.9893839829254683e-08
1.1738034506408296e-08
1.4596519593461092e-09
3.1139241799383667e-09
4.944571012284946e-09
4.908079713301293e-09
2.77942060592155e-09
5.777789005745015e-10
2.4540398566506466e-08
5.072898747044124e-08
7.741629079381928e-08
1.0209049078993247e-07
1.223674892585155e-07
1.3688494437084535e-07
1.4568542930906958e-07
1.498576011595339e-07
1.5076380175096126e-07
1.4929806790845122e-07
1.4574016625754508e-07
1.4022389822784959e-07
1.332723057714637e-07
1.2607135610535625e-07
1.1995298164243047e-07
1.1558010764755609e-07
1.1238103710332254e-07
1.0880488980292457e-07
1.0317306599311416e-07
9.471924839523461e-08
8.414285357313926e-08
7.337183848979777e-08
6.48146288781312e-08
5.99491223469775e-08
5.8525961686615047e-08
5.881181019532032e-08
5.864759934989389e-08
5.668923297110452e-08
5.297928424109983e-08
4.8746293558996114e-08
4.559587808007409e-08
4.518231002492603e-08
4.80955320604543e-08
5.359963632382192e-08
5.998561364596115e-08
6.538024401237782e-08
6.831171169739791e-08
6.786773422643014e-08
6.358608847901489e-08
5.546677445515216e-08
4.501201729633565e-08
3.427141162881386e-08
2.5166832532392503e-08
1.8701790729122027e-08
1.4705993490412051e-08
1.2029964898277518e-08
8.976859549978572e-09
4.087025486169106e-09
4.214745032611891e-09
5.047963026071962e-09
3.831586393283537e-09
1.867746319646626e-08
2.342741394750506e-08
1.8008456048432624e-08
3.922814640742669e-09
5.054044909235904e-09
1.2881428541229415e-08
1.3349733544852959e-08
6.203520827220965e-09
3.649129898365273e-10
3.3936908054797042e-09
4.725623218383029e-09
4.0079610050378585e-09
1.2832773475917876e-09
1.0436511509324682e-08
3.797527847565461e-08
6.410304854794997e-08
8.672765391781467e-08
1.0601938731383907e-07
1.226107645850732e-07
1.3693359943615688e-07
1.4953526135184496e-07
1.617720102776965e-07
1.751825626541889e-07
1.9010142205533892e-07
2.0514800100293172e-07
2.058839088657687e-07
1.8481626558587322e-07
1.467375950964316e-07
1.0438944262590258e-07
6.795896247388927e-08
4.139329681379009e-08
2.4272795707293008e-08
1.4347162383739467e-08
8.976859549978572e-09
5.729133940433479e-09
4.074861719841222e-09
2.6152097604951125e-09
2.3536887844456015e-09
1.4407981215378889e-08
2.7015725014230908e-08
3.798744224198249e-08
4.580874399081206e-08
5.021202740150616e-08
5.213998436447582e-08
5.293671105895224e-08
5.3696946454445e-08
5.4718702825987275e-08
5.557016646893917e-08
5.565531283323436e-08
5.448759126575748e-08
5.1896709037918126e-08
4.799214004666728e-08
4.3047569034382345e-08
3.727586191180127e-08
3.084731140751444e-08
2.3755835638357932e-08
1.584938752523317e-08
7.152294600795936e-09
2.584800344675402e-09
9.864814491914122e-09
1.6779915649316314e-08
2.303817342501276e-08
2.8505786389396724e-08
3.3097608178173033e-08
3.672849242704648e-08
3.9331538421213705e-08
4.088850051118289e-08
4.150885259390498e-08
4.141154246328191e-08
4.094323745965836e-08
4.035329479275598e-08
3.9763352125853594e-08
3.90274442630166e-08
3.7646856784801734e-08
3.4934336893683546e-08
3.0293860039595715e-08
2.360378855925938e-08
1.5368918755281743e-08
6.690071480336335e-09
4.713459452055145e-09
1.1616396843129454e-08
1.9218750798057106e-08
2.7143444560673693e-08
3.5025565141142684e-08
4.252452708228332e-08
4.9360563758554265e-08
5.530256360972572e-08
6.02532165051746e-08
6.420035867857304e-08
6.723521837738015e-08
6.939428690057962e-08
7.062890918285986e-08
7.067148236500746e-08
6.907802897605462e-08
6.53924077787057e-08
5.9298360848435695e-08
5.080197006840855e-08
4.024382089580503e-08
2.8292920478658754e-08
1.5782486810429806e-08
3.551819767742199e-09
7.255686614582952e-09
1.4116050823509666e-08
1.985734853027103e-08
2.4169403693505994e-08
2.6918414883607833e-08
2.8122627750068374e-08
2.7836779241363096e-08
2.622508020291843e-08
2.3542969727619957e-08
2.0137115155812366e-08
1.6360265711004307e-08
1.2486106135573178e-08
8.545045845338682e-09
4.403283410694097e-09
1.3319324129033247e-09
7.9125299962887e-09
1.493102316747791e-08
2.16575859467979e-08
2.734414670508378e-08
3.136427147644953e-08
3.34260298690259e-08
3.385176169050185e-08
3.331655597207495e-08
3.2574566226074006e-08
3.203327862448316e-08
3.169877505046634e-08
3.126696134582645e-08
3.04215795860385e-08
2.8949763860364503e-08
2.6863677935132356e-08
2.472893694458867e-08
2.332402193371804e-08
2.318413862094737e-08
2.4199813109325704e-08
2.567771071816364e-08
2.6669057673886208e-08
2.6346717866197273e-08
2.421197687565359e-08
2.0191852104287847e-08
1.52472810920029e-08
1.0698032485374192e-08
7.632763370747363e-09
6.1670295282373126e-09
5.510186146531563e-09
4.61614932143207e-09
2.791584372249434e-09
3.904568991250843e-09
1.7059682274857655e-08
3.515936657074941e-08
5.755894226354825e-08
8.26041371326619e-08
1.0265610592417908e-07
1.0960769838056493e-07
9.890966589519073e-08
7.341441167194535e-08
4.132031421582278e-08
1.1391367166063596e-08
1.6725178700840837e-09
1.6481903374283154e-08
3.140076277543318e-08
4.3984179041629426e-08
5.203051046752485e-08
5.4134842042248836e-08
4.984103252850569e-08
3.9586977514099274e-08
2.513642311657279e-08
8.101068374370907e-09
1.6329856295184598e-08
3.290298791692688e-08
4.657506126946877e-08
5.564923095007042e-08
5.981532091737077e-08
5.992479481432174e-08
5.7090637259924704e-08
5.211565683182004e-08
4.4932952815204395e-08
3.531749553301191e-08
2.332402193371804e-08
9.864814491914122e-09
1.1628560609457338e-08
4.1521016360232866e-08
7.225885387079636e-08
9.82406587471571e-08
1.151908671250638e-07
1.2110245756041554e-07
1.1615180466496664e-07
1.0188370676235844e-07
8.039033166098698e-08
5.395238554733056e-08
2.4941802855326643e-08
7.229534516978e-08
1.6106042994751528e-07
2.274381027987796e-07
2.7204871580629506e-07
2.997881849170351e-07
3.1496856529423463e-07
3.1930494799012535e-07
3.122742910526083e-07
2.903734297792527e-07
2.541436517716495e-07
2.0926543590492053e-07
1.6438722003819164e-07
1.269714748136197e-07
1.0060651129793057e-07
8.502472663191087e-08
7.779336754998369e-08
7.637020688962123e-08
7.710611475245823e-08
7.869956814141107e-08
8.144857933151289e-08
8.541396715440316e-08
8.926379919717853e-08
9.108228226319722e-08
9.003011647583524e-08
8.711081255714301e-08
8.440437454918878e-08
8.216015966169413e-08
8.003758243747833e-08
7.7130442285114e-08
7.239265530040308e-08
6.520386940062348e-08
5.600198017357906e-08
4.6295294643927436e-08
3.793878717667096e-08
3.2142752521434117e-08
2.8305084244986636e-08
2.536145279363865e-08
2.2709751734159887e-08
2.0678402757403217e-08
1.9899921712418624e-08
2.112238022837099e-08
2.4516071033850698e-08
2.9448478279807756e-08
3.464240650181433e-08
3.859563055837671e-08
4.010393758303435e-08
3.9331538421213705e-08
3.64000707361936e-08
3.0999358486613e-08
2.2247528613700282e-08
9.366100072470868e-09
1.6116990384446624e-09
3.138251712594135e-09
3.959305939726322e-09
3.1564973620859616e-09
1.3507862507115454e-08
3.059795419779282e-08
3.949574926664014e-08
3.928288335590217e-08
3.1917722844368253e-08
2.1225772242158005e-08
1.1367039633407828e-08
5.498022380203678e-09
4.981062311268598e-09
9.433000787274231e-09
1.7175238054972554e-08
2.5884494745737674e-08
3.3432111752189844e-08
3.830370016650749e-08
3.994580862077186e-08
3.8723350104819495e-08
3.559726215855324e-08
3.154672797136779e-08
2.7155608327001575e-08
2.2551622771897387e-08
1.7728689422891287e-08
1.2899674190721242e-08
8.709256690765119e-09
5.899426669023858e-09
4.8533427648258135e-09
5.1087818577113826e-09
5.491940497039736e-09
4.762114517366682e-09
2.341525018117717e-09
2.7064380079542447e-09
9.189725460716546e-09
1.464517465877263e-08
1.7436759031022064e-08
1.7169156171808613e-08
1.4785057971543298e-08
1.2011719248785692e-08
1.0418265859832855e-08
1.0649377420062656e-08
1.237663223862222e-08
1.4487045696510136e-08
1.5916288240036535e-08
1.6153481683430277e-08
1.542365570375722e-08
1.4468800047018309e-08
1.4024822576050533e-08
1.4456636280690425e-08
1.558786654918366e-08
1.696845402739852e-08
1.8093602412727814e-08
1.8659217546974432e-08
1.862880813115472e-08
1.7783426371366764e-08
1.5715586095626443e-08
1.1987391716129924e-08
6.379895438975287e-09
6.823872909943061e-09
1.0114171701635749e-08
1.1038617942554951e-08
1.071627813486602e-08
9.481655852585769e-09
6.860364208926713e-09
1.9097113134778266e-09
3.3170590776140334e-08
8.00193367879865e-08
1.2746410734989901e-07
1.7408782368467932e-07
2.1683738044402846e-07
2.521366303275486e-07
2.775528200696627e-07
2.9289741129228864e-07
2.9986724939816634e-07
3.0092549706869226e-07
2.980852576311313e-07
2.9450302844756937e-07
2.9175401725746754e-07
2.894368197720056e-07
2.857694442241485e-07
2.7928007488822225e-07
2.698835653999317e-07
2.584313794022287e-07
2.4581147183704875e-07
2.324070013437203e-07
2.210825348924601e-07
2.1403363230545118e-07
2.1192321884756325e-07
2.1386333957686078e-07
2.187410098743424e-07
2.2601494213841715e-07
2.3515601253382214e-07
2.448809437129656e-07
2.3516817630015005e-07
1.9441955910173782e-07
1.2532328447619138e-07
4.4324764498810184e-08
3.3450357401681673e-10
6.556270050729607e-09
1.2346222822802509e-08
1.6348101944676425e-08
1.796588286628503e-08
1.768003435757975e-08
1.6944126494742753e-08
1.742459526469418e-08
2.017968833795996e-08
2.5112095583917022e-08
3.091421212231781e-08
3.567024475652055e-08
3.759211983632626e-08
3.582837371878304e-08
3.076216504321925e-08
2.390180083429254e-08
1.7205647470792263e-08
1.2358386589130393e-08
1.0187154299603054e-08
1.0412183976668914e-08
1.2029964898277518e-08
1.3824120431640445e-08
1.493710505064185e-08
1.5107397779232233e-08
1.4517455112329846e-08
1.3447043675476032e-08
1.1993473599293865e-08
1.0022943454176618e-08
7.377324277861795e-09
4.196499383120065e-09
1.046083904198045e-09
5.412876015908489e-10
3.4666734034470094e-10
1.7637461175432152e-10
3.4970828192667203e-09
6.4650418032704765e-09
8.605864676978104e-09
9.822241309766526e-09
1.0266218780734301e-08
1.0126335467963633e-08
9.60329351586461e-09
8.934286367830977e-09
8.423408182059839e-09
8.441653831551666e-09
9.31136312399539e-09
1.1245401970128983e-08
1.415862400565726e-08
1.7698280007071578e-08
2.1231854125321947e-08
2.4053847913391092e-08
2.557431870437662e-08
2.5616891886524216e-08
