HR.csv,BVP.csv,EDA.csv,TEMP.csv,Label,Participant
-0.21464129643370405,0.0031936150559166406,-0.25322753655799535,1.9228121122684314,1,35
-0.16523893286592684,0.006834847014120354,-0.2767951884510451,1.9316619106738808,1,35
-0.11864752018173955,-0.07253006751956687,-0.2857451406114528,1.8964815199806746,1,35
-0.07839758938665427,-0.12910800369390343,-0.29978171710302576,1.9013634516097524,1,35
-0.03574422203381299,0.028984313830072387,-0.3023170763977547,1.930254879353072,1,35
0.0034945919630726806,0.43798276111826484,-0.3065510776463502,1.92425524612773,1,35
0.03771781744194689,0.9143884216504992,-0.5308977053609177,1.94051342783867,1,35
0.03301898689555697,1.317423425089051,-0.5658852817243576,1.90625330023795,1,35
0.03145186549404225,1.6085072487097858,-0.45042657453614476,1.9477245034681105,1,35
0.021801449389299173,1.792249444856673,-0.4530682904112834,1.9236390086683337,1,35
0.013194580172214695,1.788892072693244,-0.40405862692528643,1.9917527433996807,1,35
0.004659235199645307,1.4599207045267615,-0.33789084489723775,1.9489194482566283,1,35
-0.008389799138356292,0.8948760268525668,-0.3184479483529097,1.9826683685336075,1,35
-0.07363493234763392,0.3001480172861286,-0.34733495150477556,1.956174264989527,1,35
-0.13638211812864529,-0.1521158809887589,-0.3806541055997949,1.9742577480720618,1,35
-0.10173772031660581,-0.38863582061233326,-0.42250548620128786,1.9967181193867973,1,35
-0.09909495799929689,-0.49279171727386745,-0.4335155687867547,2.0011236946196997,1,35
-0.09192450386197037,-0.5521522607992316,-0.43474062188396717,1.9529213508623262,1,35
-0.08576881126365109,-0.5664627678056975,-0.42715332245140875,1.9955380756774064,1,35
-0.07787753516185374,-0.509918949714789,-0.4563222939996448,2.0427136152693683,1,35
-0.07566037287565698,-0.3722001089375307,-0.45307513124662274,2.00669575109823,1,35
-0.06463505980182545,-0.11858827427155882,-0.4766887674990483,1.9897835485583903,1,35
-0.05841332944279425,0.08743998366077511,-0.4259861153094687,2.024145655553343,1,35
-0.042244497923444244,0.10347913940602406,-0.398987307696693,2.0079460074590045,1,35
-0.03321275785370241,-0.0828267023455082,-0.37812537930569484,2.015915809393263,1,35
-0.0209931572745029,-0.370848887859264,-0.3535321396957966,2.0367780600245307,1,35
-0.012171607026888614,-0.683172094948467,-0.2987699553160283,2.031152538928502,1,35
-0.021504837562437193,-0.7724819877335182,-0.29463509509866087,2.0311740409884065,1,35
-0.02214425507514898,-0.4096324393733273,-0.31949126114254367,2.056523370811699,1,35
-0.019219453000313323,0.20372283012162123,-0.34914183997087117,2.0526404510610337,1,35
-0.01306535641138403,0.6913193101725271,-0.3535316290115152,2.001059670862802,1,35
-0.02272938585809489,0.7674677336906846,-0.36455126460109555,2.019373401214577,1,35
-0.03557136336157041,0.5768708060911686,-0.3548868658649546,2.015463015221581,1,35
-0.052207976348334795,0.12466108175908508,-0.34848806528936654,1.9831193224487995,1,35
-0.07419285142094796,-0.6880925167137565,-0.3569340800916239,2.050455440713537,1,35
-0.09360305496750829,-1.465527218723095,-0.36983002994055447,2.048212838740513,1,35
-0.11151677738819547,-2.6509000283030835,-0.3659016179182752,2.0290222548029795,1,35
-0.12359823108058471,-2.7564153366290003,-0.36321328312207335,2.033463396492529,1,35
-0.1190051356195429,-1.7422360831855253,-0.35262260148948144,2.032862825017639,1,35
-0.11754334181199859,-1.9902319476958825,-0.35744454591833397,2.030904411756102,1,35
-0.11912550683359525,-2.3628730882253683,-0.3600580605157406,2.0359057140650045,1,35
-0.11748528352879001,-1.6735144659460623,-0.38050303884645187,2.006984052857039,1,35
-0.11809306915538333,-0.43597767367615753,-0.39068887526586993,1.9939259811893773,1,35
-0.11333935101714132,0.5173447243347743,-0.4173248700371601,1.9951985436892574,1,35
-0.11417992310956465,-0.4081137168365793,-0.41346501858444684,1.996257756588921,1,35
-0.11546574973748727,-2.0337936760294846,-0.3958980006463278,2.013369345137384,1,35
-0.11611174388908746,-1.5050683224130597,-0.3743441741294653,2.066667397276964,1,35
-0.11225707283798297,-0.3427114660780014,-0.38560096957704104,2.039069265855554,1,35
-0.10585235699728356,0.674315808743998,-0.4022526747954559,2.0813910867626095,1,35
-0.10339753577065493,1.814857964561088,-0.42020693281814175,2.0888584317164103,1,35
-0.10811507341098577,2.740311928149342,-0.42856010781504367,2.0642993499100695,1,35
-0.1084170305266888,3.0761632619348194,-0.44261350046809844,2.0503899510173746,1,35
-0.11104677945189953,2.2563123536189185,-0.4459320835602684,2.024732146072514,1,35
-0.10304747904242459,0.6338997238732154,-0.4307705345702386,2.0582981880200157,1,35
-0.10326987595256938,-0.8059928723777411,-0.41470841878041254,2.0953427564218154,1,35
-0.11579662372106825,-2.8428107962429148,-0.4145361514678816,2.087425250037823,1,35
-0.12436303172164535,-4.286056492519864,-0.41842317230316967,2.0620160782960357,1,35
-0.1277292695639321,-3.445261690042493,-0.43748113211778455,2.0756964558214457,1,35
-0.14216462906320632,-2.3463509874619635,-0.4428169824009975,2.0629617741468564,1,35
-0.1773237311808532,-1.5284258399261332,-0.4581869038071031,2.097407177817855,1,35
-0.21636645323666417,-0.5451225402251365,-0.4611305520741491,2.1074595845503885,1,35
-0.260529076012901,0.4152282345476971,-0.4619136148976333,2.0857796897583873,1,35
-0.3063870975588193,1.401010649657922,-0.4627726747182283,2.060185770028472,1,35
-0.3474225288096004,2.4477598372517377,-0.4767316834471176,2.101658595579151,1,35
-0.3955112097052852,3.0616980835724443,-0.4818946479901839,2.0789453419421284,1,35
-0.44056437435132517,3.238751842671603,-0.49668852095343535,2.093719885564788,1,35
-0.48385354417198756,2.6852391227634955,-0.501442046409715,2.086542296238105,1,35
-0.4895742760348757,1.2819097807613673,-0.5031074056623995,2.063646273462733,1,35
-0.5006129459958728,-0.32326484621060825,-0.502862327490667,2.073439525468496,1,35
-0.4994190831589476,0.4281777058591657,-0.5057508261901001,2.066341089837704,1,35
-0.5025142312897544,1.619753276893467,-0.5050895025578357,2.072672510495832,1,35
-0.4992337585252261,0.9928034799521276,-0.5084400327937338,2.0654434171598104,1,35
-0.49317747747899915,-0.4789521235761701,-0.505745401616893,2.095998594454608,1,35
-0.4913631607504213,-2.3446355986509837,-0.5162910306290723,2.087869099785852,1,35
-0.48808270529940034,-2.5849792643245637,-0.5189405796488901,2.0376736148434813,1,35
-0.4875186991850396,-2.525463412235016,-0.5295517439653502,2.0582821420148982,1,35
-0.49239993211859223,-2.7929248712991352,-0.5261792364469418,2.048195942036808,1,35
-0.4978115647196156,-2.2977859823348123,-0.5155904426225905,2.048476864034826,1,35
-0.508826870955787,-1.6820891311734443,-0.5062920236563945,2.082079673315509,1,35
-0.5201857299629838,-1.2416390598026423,-0.5112340823145379,2.033818398537421,1,35
-0.5309492130141605,-0.6799750622046392,-0.5163743098462242,2.085179454441318,1,35
-0.5371540137894791,-0.007158236200685645,-0.5107918292481851,2.086761963866678,1,35
-0.5430236661879697,0.5129274702740965,-0.511924299950147,2.064028255436343,1,35
-0.5536410881900632,1.2668084790398624,-0.5152474748624881,2.0729313548018817,1,35
-0.5642370468848723,1.7955507267212079,-0.5219301105426775,2.0667277555659664,1,35
-0.573936987331133,1.7210276821797506,-0.5316615883481104,2.072934631032357,1,35
-0.5841133001427246,1.2275647497598858,-0.5201614318109609,2.044161677404174,1,35
-0.5719036773401814,0.7799394082226316,-0.5080301208174779,2.0294442118202984,1,35
-0.5679710793248328,0.4354012789479902,-0.5058615905348729,2.034606895778056,1,35
-0.5630594786671541,0.13908471825793184,-0.518322668330592,2.0304455138795863,1,35
-0.560846941324554,0.09034497341237642,-0.504076350181961,2.034806401514798,1,35
-0.5549524919465962,0.003965064813413822,-0.5156456799896734,2.0294670621384263,1,35
-0.5527631445465544,-0.19886179283422006,-0.531267532453467,2.0372142878897352,1,35
-0.5446040416521362,-0.13049419765943726,-0.5307963672272002,2.003926970343349,1,35
-0.533155536998928,0.2008522983880815,-0.5433175728853248,2.0185391045326213,1,35
-0.5192598639855927,0.48313190969512443,-0.5569567086860121,2.036102628389052,1,35
-0.5067775133116719,0.5439327110859906,-0.5641942025167811,2.030832080108903,1,35
-0.4921086448830602,0.6878887555794354,-0.5701734619725589,2.033100917054458,1,35
-0.490146294156168,0.8458148606158412,-0.5664624494808579,2.0327406823806564,1,35
-0.48187455601926965,1.698895016236158,-0.5828838161612685,2.031156251235147,1,35
-0.47157639728626605,3.3535283359890204,-0.5658069505659774,2.0358069692652365,1,35
-0.4585497642195122,3.791662684165794,-0.5682016350489612,2.0049026412416344,1,35
-0.44726812678357886,3.0930590077848095,-0.5664988134935669,2.017999059036259,1,35
-0.43320835577717487,2.4719346603638908,-0.5755190603202737,2.0360821172968873,1,35
-0.4187417403937724,1.7960965470083639,-0.5828584292361612,2.032442121201679,1,35
-0.39969609251801236,1.0819527484862335,-0.5897179416262199,2.0075196441503644,1,35
-0.38548692968640824,0.4122519942472547,-0.5691086221239002,2.016252685880993,1,35
-0.36723286594229954,-0.3096102682725028,-0.5500542774047014,2.016056227901935,1,35
-0.3477721580569456,-0.9182124915756898,-0.5410461194754186,1.984639113339734,1,35
-0.3213000097121998,-1.5357797000754678,-0.516380156913496,2.006311228439432,1,35
-0.29174084594639077,-1.7343082357800008,-0.5075604425419138,1.9400263316922892,1,35
-0.2572813632269096,-1.6484778208813127,-0.5292023442081225,1.9287664365201906,1,35
-0.22290311666507104,-1.7548051099863207,-0.5447674747709934,1.9802177403260808,1,35
-0.18963814262416542,-1.7074129972136116,-0.5201025815184975,1.965009372316272,1,35
-0.158460170616517,-1.6026185767877952,-0.4992137354202748,1.9286156752746662,1,35
-0.13787075104398797,-1.4177421819341787,-0.48800202420390665,1.9390242408259897,1,35
-0.12256128944389934,-1.327043031176984,-0.4890475370332272,1.9052135199989582,1,35
-0.10654741300031054,-1.0930078230163172,-0.5019780832214956,1.9851930849862278,1,35
-0.0923910028704284,-0.7479598771595414,-0.49362355842413913,1.951987686224595,1,35
-0.08261073958674703,-0.320724430744793,-0.5045682632286121,1.9790152584067437,1,35
-0.0733190410709866,-0.3859162072023474,-0.5109847700751989,1.9622772560437283,1,35
-0.06657620103583077,-0.3231520831091031,-0.5139795909031023,1.9214459563401425,1,35
-0.05691947932762998,0.3463140937621893,-0.5085787091498644,1.933741955875266,1,35
-0.04411621576066706,1.051923735725496,-0.5067022805044087,1.9319593025636566,1,35
-0.03486740261558051,1.7773521185312726,-0.5057288851524352,1.9233408749911836,1,35
-0.026031804667612325,0.86864210895279,-0.50743085188471,1.9895973525695223,1,35
-0.0165645873966224,-0.5039248843052849,-0.5093684623424005,1.941176195278145,1,35
-0.005754504637617635,-0.24187858606577645,-0.512003348287908,1.933790747874249,1,35
0.0036206452526613684,0.03873665318867932,-0.5200198675321918,1.923739419279158,1,35
0.013389218110824838,0.07750243291764548,-0.5237053601861793,1.9735777135060852,1,35
0.020679575745646772,0.40571631288143284,-0.5174629873919202,1.9634091438818129,1,35
0.02853950419764561,0.5241398263024952,-0.4530928246018088,1.9332101815609428,1,35
0.0380703397979627,0.1292022310439669,-0.5290477311830639,1.9310641906341364,1,35
0.04881170253157022,0.12535818483243769,-0.5868454151492645,1.9181212353646133,1,35
0.05832362240315262,0.8045882333189502,-0.6048787272343009,1.9216394597428852,1,35
0.07236534060238098,0.973188407712193,-0.6826070179882099,1.935007740930316,1,35
0.08906987404387347,1.746698909641676,-0.7003033859018276,1.9265758948718652,1,35
0.11121966604259634,2.7619759530937387,-0.7227829718808176,1.9354051574241755,1,35
0.13596340499909088,1.7702933611061384,-0.720755332680844,1.902378535087614,1,35
0.16173411776597277,0.3775188482041203,-0.7303287268644444,1.9039093027517209,1,35
0.18105430818324694,-0.28739525133626853,-0.7273308278331126,1.927004826226477,1,35
0.20099796059315833,-0.6603751871778756,-0.7417156338977953,1.9199718276574516,1,35
0.2159889160656863,-1.2166609594003142,-0.7360838393593041,1.896115756845436,1,35
0.22014592897249075,-1.6181574528625133,-0.7471770631319155,1.9173502199573522,1,35
0.2195510904415453,-1.713411592461232,-0.7513143066312931,1.9362975121826256,1,35
0.22005862840457396,-1.718464353188074,-0.7632041752616042,1.9134461324836285,1,35
0.21741395957455667,-1.9932267500420355,-0.7582988067885538,1.9267477173715868,1,35
0.21586959665752078,-3.222840156247676,-0.7759798616922456,1.9288129754981356,1,35
0.21021015125972833,-4.818417923696278,-0.7649124756122462,1.9458626199111024,1,35
0.2077056876721687,-4.126773735753762,-0.7737098954793777,1.9355745410986458,1,35
0.19656597815416663,-2.6745706720214906,-0.7486500597797277,1.9415263647330125,1,35
0.1874031042282113,-1.7204007795069167,-0.7559747747979132,1.9963727889378469,1,35
0.1819500267224981,-0.7941854463724282,-0.7959074832287353,2.050825298303562,1,35
0.1805700520672767,0.3269549862918452,-0.6580259493345366,1.957710046136814,1,35
0.17696392408115125,1.803537377515289,-0.6419189500260657,1.9421273584829677,1,35
0.1776901625089811,2.9098145456144353,-0.6363556415649299,1.9327114667641772,1,35
0.177160778999944,2.740084970058041,-0.6528943482298387,2.0068585932549277,1,35
0.17963117380072602,2.4425415300380773,-0.6984623069058508,2.0376245284001007,1,35
0.17372430775853487,3.4253547296115667,-0.6593660211725716,2.030530776409218,1,35
0.1725360529187069,4.990626277944479,-0.7041837367348821,2.0117433063252363,1,35
0.16655304994843695,4.570904021338253,-0.6387685397678017,1.9505203045168067,1,35
0.16223163112854735,2.7228803741213614,-0.6201241049877209,1.9755121660226378,1,35
0.1543351978521613,0.08317190103806206,-0.6171200207379831,2.002125696300482,1,35
0.144330103436239,-3.1609003165341387,-0.612198760341535,1.990831061202823,1,35
0.11766558913895604,-4.798059331022815,-0.5949736573386586,1.9992343625392597,1,35
0.09343945784605771,-4.431812774954777,-0.5930137208334971,1.99209171611744,1,35
0.06724300143901753,-3.4005049002825363,-0.5908919459566412,1.9983177682695024,1,35
0.0426929861733332,-2.1601181591777205,-0.588107505170156,1.993619606703748,1,35
0.010044396439495024,-0.9095945613078801,-0.5875205917818216,1.962424453588165,1,35
-0.02458420607447413,0.7647440200539396,-0.5936246114850006,1.9267183330391822,1,35
-0.06301516636110276,1.8422181026813937,-0.5877413892644572,1.9896201580043356,1,35
-0.10283514754913385,1.5113526682786327,-0.593301286869872,1.9515537284667992,1,35
-0.14605319770592837,0.37285667793409477,-0.6047268325266446,2.0015512670506905,1,35
-0.1833426324610489,-1.0297982933396679,-0.6095668397523646,2.019593540773861,1,35
-0.21708753154216992,-1.6778166216837531,-0.6180659428375754,1.9452518571286586,1,35
-0.24001169106546788,-1.4793278644468937,-0.6301452036051092,1.9798725138749038,1,35
-0.2610388795891025,-0.9998493856164906,-0.6365746171099159,1.9984532426113502,1,35
-0.280387470209428,-0.6471930897424302,-0.6481864968861486,1.9943837335074144,1,35
-0.29687030417408977,-0.3719084747520269,-0.6513507150077419,1.995535123887554,1,35
-0.3062005426250727,-0.47949039384859493,-0.655227799646172,1.9962157761246606,1,35
-0.32127288147644245,-0.7511645046226704,-0.6667431646757223,1.9933554986382047,1,35
-0.33024520481370523,-0.7384823022869075,-0.6687960095027435,2.000214844128246,1,35
-0.34250914925745624,-0.07252457897828575,-0.6656211884924305,1.9515437112981628,1,35
-0.3535860324094482,0.8990542420938566,-0.6710833273190382,2.0012249262563957,1,35
-0.3622507034908321,1.5991381090074461,-0.6674648054328682,2.018641784253327,1,35
-0.3664375257582291,1.8624343121030258,-0.6695267135198066,1.9829126313030219,1,35
-0.37452722357256746,2.058651635648424,-0.6548366721723194,2.0065996980119336,1,35
-0.3818255115127332,2.103765000735084,-0.6406901444967563,1.98265114914549,1,35
-0.3928999811519057,2.5949095861488845,-0.6399240474795692,2.058126343425459,1,35
-0.4021537323691416,2.5746463558099775,-0.6478974451047651,2.017375464601879,1,35
-0.41536139300291514,1.7870874596003785,-0.6516843089707655,1.9903636902657047,1,35
-0.42994775603642055,1.1734183546994488,-0.6528393932470001,2.021223798675417,1,35
-0.45126309087095384,0.6817340539952444,-0.6617267968560595,2.0387196908088985,1,35
-0.470570835866591,0.5675805278104288,-0.663737726402529,2.0011411479706203,1,35
-0.4950524837999271,0.05324518364804041,-0.6661978297738237,2.022497024993876,1,35
-0.518214060981628,0.7188695273542712,-0.6705172224512793,2.0097045345065987,1,35
-0.5426026756093646,2.236290091147049,-0.666007689407969,1.9891897943839232,1,35
-0.5691053745060943,2.4681424618787493,-0.6621768530022077,2.02510114429873,1,35
-0.5950221875918797,2.856251411798578,-0.6563569117014537,2.008931267743237,1,35
-0.6173637481866368,2.007675156785688,-0.6446122985404082,1.9893086735510024,1,35
-0.6403464345310315,0.454966767954154,-0.6375037127456121,2.0246779081098203,1,35
-0.6607915262159144,-1.625558194819255,-0.6416993844391362,2.0337074992690036,1,35
-0.6812777724500552,-2.6754163089247385,-0.6440576810707094,2.008326950962835,1,35
-0.684425817146264,-1.100555799920807,-0.6511625828920747,1.9882505419878556,1,35
-0.6877779303255338,-1.0792427271004341,-0.6563831248547488,2.027603740495923,1,35
-0.6882735034674387,-2.237597559945182,-0.6636299967340679,2.0045222701923153,1,35
-0.685220539373804,-1.1681747888581167,-0.6698803327134965,2.0197790111546414,1,35
-0.6809894187754978,-0.5167337585394793,-0.6700301978331251,2.0131449937721264,1,35
-0.6748860384411107,-0.49058697622983627,-0.6635915781489963,1.9495636984243785,1,35
-0.6687566238838502,0.24533404745080903,-0.6666846192508462,1.9402952280284902,1,35
-0.6593299815264967,0.6680249264636531,-0.6599100267871468,1.9367483132467564,1,35
-0.6483204183190876,0.8667771364900521,-0.6824180048440931,1.9814144726533442,1,35
-0.6392852171771813,1.4821776320958555,-0.6869500689108164,1.9614435149681004,1,35
-0.63016533846679,1.6031911798056462,-0.6884425553582594,1.9305472495799165,1,35
-0.6210930443391895,1.0973881085103683,-0.6850597283934924,1.947906356986553,1,35
-0.6118979600058784,0.3471760021746004,-0.6548954423292322,1.9305509735390884,1,35
-0.6031838417986335,-1.042726281177576,-0.6213811420307578,1.9876427205036724,1,35
-0.6036988509673792,-3.9584598097264134,-0.613130844504365,1.9546213205027045,1,35
-0.6011565116014819,-5.298471470246682,-0.6197641293610289,1.9385469916266347,1,35
-0.6008265579059747,-4.189349135651098,-0.623448240440395,1.9370712638577134,1,35
-0.6047813599580908,-2.7341870937779866,-0.61529619279173,1.9821868335117656,1,35
-0.6090569544349878,-1.286277034634455,-0.6156013947771144,1.9599304692420725,1,35
-0.6151525904036947,0.2584445269354508,-0.6141721092334086,1.932446241698204,1,35
-0.6209735491026086,2.128918924444523,-0.626464082455042,1.945498234404986,1,35
-0.6184041819993558,3.6614468730967515,-0.632691230380176,1.9222521407380837,1,35
-0.6213218434509817,6.00125920117383,-0.6363418916534955,1.936104139300686,1,35
-0.6247323899985591,7.854109633310945,-0.637818104405938,1.9396550951015181,1,35
-0.6260169268045416,8.245729203248787,-0.6503175639885429,1.9293404178609117,1,35
-0.623130900719352,7.039078966893431,-0.6518850404100975,1.890820151773781,1,35
-0.6175600113998637,1.8610809077948514,-0.6702902717563408,1.9096926590413064,1,35
-0.6129723121829267,-2.758825432719085,-0.6758370026707585,1.924573288915402,1,35
-0.6051698175287318,-3.851504696039196,-0.6810800282819601,1.9201823305887729,1,35
-0.6013889362101199,-3.330745881086122,-0.6740803002645648,1.8971106404568452,1,35
-0.6087382409011968,-2.907321242528378,-0.6636394124548987,1.8783815547912108,1,35
-0.6190933140083758,-2.386158691797755,-0.6548906588372224,1.8902013223110476,1,35
-0.6268772967671388,-2.1842501249247066,-0.6575779237228999,1.85277303945591,1,35
-0.6396496507476672,-2.2516446197544777,-0.6574519888648879,1.8738394289318077,1,35
-0.650279546812013,-2.2897851282596995,-0.658399068933951,1.8866266386402468,1,35
-0.6650704082957352,-2.8978901049110086,-0.6707702136766419,1.8832721763031435,1,35
-0.6741568530615497,-2.9074433064763228,-0.6841028619439407,1.884918815567714,1,35
-0.6828136404581787,-1.7489806227419846,-0.6940885542779779,1.8833576401576313,1,35
-0.6893474325983346,-0.5719767358833563,-0.7245717672811899,1.9098113849249025,1,35
-0.6976193531256746,0.2263368726324769,-0.7283911953708446,1.9270287049776842,1,35
-0.6908994038665867,-0.015595429191504834,-0.7376590350453571,1.8905165806744082,1,35
-0.6896426815217679,-0.08997650289454714,-0.7266827315250635,1.9099356374100782,1,35
-0.687897071126354,0.9947582830513508,-0.7223575352742581,1.9254094914095115,1,35
-0.6762232881695024,0.4307621983416322,-0.7097221697797285,1.8934757380871607,1,35
-0.6616194123831656,-0.7311669128961872,-0.716637010242368,1.881248394584782,1,35
-0.630552876514008,-0.6132088660000676,-0.7298996625193185,1.8870865445472849,1,35
-0.592518411092292,-0.059068616212772186,-0.7483425545652043,1.8807401906761119,1,35
-0.5545005349294645,0.03605105465943497,-0.7411230198571179,1.8896981053732427,1,35
-0.5133197524352836,-0.020276250580303704,-0.7247713679956395,1.8509184185188794,1,35
-0.47376691993582387,-0.06360319051863099,-0.7093231274997343,1.903493286120408,1,35
-0.43795408056925217,-0.2156758309201572,-0.7145530461517744,1.872310894611628,1,35
-0.3947363151601821,-0.19763269192555247,-0.7055407743252331,1.8642590673066162,1,35
-0.3404879777533877,-0.1104216063995032,-0.7066921276162184,1.8701242948575119,1,35
-0.2905769686940824,-0.2866010409154839,-0.7242838430119833,1.8069481004135783,1,35
-0.2374823308264602,0.6772218516952568,-0.7044655492010883,1.8203715914689567,1,35
-0.19338895885348273,0.7047301755688061,-0.689140487026106,1.7715637576263965,1,35
-0.15251709895776094,-0.298430411937953,-0.6685726800059082,1.8350315170142317,1,35
-0.1158805548554899,-0.37194151267277586,-0.6638836925485712,1.7921310705442015,1,35
-0.0768656404987036,-0.00950584108711321,-0.6755789730706605,1.7966039279151451,1,35
-0.050935026089798746,-0.16173714585288398,-0.6810158181028626,1.812906966706303,1,35
-0.03870812595626482,-0.1643086002035319,-0.6859855280345063,1.8115565288885696,1,35
-0.027046054423759472,-0.12342934502171676,-0.6669342255722172,1.7799254982063544,1,35
-0.01553745627750979,-0.2061790233301983,-0.6329870573118521,1.826185136277638,1,35
-0.0059777663123699015,-0.21402166432676475,-0.642653329797667,1.8275945999093322,1,35
0.004629773814121064,-0.5108980548026092,-0.6535038258222208,1.7774261499503132,1,35
0.013104602882165441,-0.7564686062384907,-0.6576014745301736,1.7717680018370676,1,35
0.02158002501816529,-1.0617201826776765,-0.6676932349235297,1.802080695842493,1,35
0.028234682027282052,-0.7730813158205356,-0.6595775817003093,1.7833162983379094,1,35
0.036629721492252604,-0.6684516107867334,-0.6566787373920114,1.8239528177440278,1,35
0.03876606709026094,-1.006801937362981,-0.6305624771697235,1.8042689257522688,1,35
0.041284949427457966,-0.42335354116921414,-0.6017539875434998,1.7567142142210301,1,35
0.0405665272906987,0.721300062518243,-0.5905084870275673,1.814194880765666,1,35
0.038693192886944665,0.7544023910428039,-0.603018368621294,1.7477590006003032,1,35
0.03339938777778726,0.37726390617613653,-0.6062549775205336,1.7894039411036253,1,35
0.03377100042148026,0.47749066054971495,-0.5931083569458482,1.8169597028954632,1,35
0.02216373497586848,0.5183544843566418,-0.5740291882104019,1.7785576767977327,1,35
0.011970895470604469,1.150120795874013,-0.559880928742983,1.8255566513440171,1,35
-0.001045586354560777,1.7004700129846049,-0.5506604010653525,1.830343649258329,1,35
-0.010053716687570899,1.9930742499285057,-0.5563587757359385,1.7712714677318,1,35
-0.01874745340370652,2.65806625541381,-0.5655558915825476,1.8320445968152328,1,35
-0.021429467134592577,2.310903888999112,-0.5368957238290158,1.8488228571080365,1,35
-0.01711905323440552,1.0843389722465158,-0.5257765933373855,1.8476859734301008,1,35
-0.00045335108637214045,1.1218857277696954,-0.5275282826589057,1.8460120415128072,1,35
0.016958380061823115,1.0248542393211955,-0.5247839861934364,1.8488866011889074,1,35
0.0358998294172798,-0.4460141148215285,-0.5297439877465756,1.8451665829039228,1,35
